Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
ERR4853562	115	45	34	26	11	5	1151704	1126327	1104034	1044814	776880	558273	61	260947	1138218	1139457	52.73	52.78	47420	47420	10966	10966	93377.9	93276.3	6	6	25	25	0	0	0	2	0	0	0	14 + 0 part	11053	98.743	1.002	0.00	7.37	11.54	260640	1126358	47420	47420	10966	10966	93222.5	93121.1	6	6	25	25
ERR4853563	159	85	57	36	12	2	1138609	1113881	1036886	881816	475270	152060	100	90709	1125408	1139457	52.76	52.78	20826	20826	5757	5578	28102.7	27756.2	17	17	53	55	0	0	0	1	0	0	0	5 + 0 part	3364	98.287	1.002	0.00	8.38	12.04	90709	1121530	20826	20826	5757	5577	28095.0	27748.6	17	17	53	55
ERR4853564	445	235	67	21	0	0	1113472	1004346	611100	303662	0	0	344	22331	1085706	1139457	52.90	52.78	5578	5501	1256	878	7306.8	6962.1	55	60	212	258	0	0	0	1	0	0	0	3 + 0 part	3718	94.640	1.003	0.00	17.20	12.20	22331	1081594	5578	5501	1243	862	7292.8	6948.8	55	60	213	260
ERR4853565	89	19	7	7	6	4	1166849	1134780	1115758	1115758	1099580	1011717	47	598749	1154030	1139457	52.72	52.78	598749	598749	44462	44462	371249.7	375997.8	1	1	5	5	0	0	0	1	0	0	0	30 + 1 part	26622	98.865	1.000	0.00	7.37	11.72	598476	1126498	598476	598476	44462	44462	370942.0	375686.1	1	1	5	5
ERR4853566	305	29	10	10	9	6	1219999	1142399	1111596	1111596	1095471	971895	74	373709	1172482	1139457	52.75	52.78	225145	225145	43401	43401	200013.9	205810.9	2	2	8	8	0	0	0	1	0	0	0	53 + 0 part	45074	98.881	1.001	0.00	29.37	13.84	373442	1127026	225145	225145	43401	43401	199793.6	205584.3	2	2	8	8
ERR4853567	34	18	10	10	9	5	1125817	1118278	1101368	1101368	1081045	920659	25	299239	1123260	1139457	52.71	52.78	271530	271530	39168	39168	192490.0	189753.9	2	2	8	8	2	2	42779	0	0	0	1	7 + 3 part	10012	97.659	1.001	0.00	799.58	40.61	299234	1112966	271300	271300	35445	35445	191666.9	188942.4	2	2	8	8
ERR4853568	40	13	9	9	8	5	1133232	1121832	1114319	1114319	1098567	974479	22	379542	1128587	1139457	52.75	52.78	218229	218229	44467	43425	220642.4	218537.5	2	2	6	7	0	0	0	1	0	0	0	3 + 0 part	2022	98.810	1.001	0.00	37.56	11.90	379112	1126117	218229	218229	44467	43425	220350.9	218248.8	2	2	6	7
ERR4853569	43	13	9	9	8	5	1133888	1121344	1110933	1110933	1099158	974947	22	299290	1128271	1139457	52.75	52.78	298982	298982	44596	43443	209362.5	207307.2	2	2	6	7	0	0	0	0	0	0	0	3 + 0 part	2099	98.824	1.001	0.00	29.75	13.14	299278	1126154	298982	298982	44596	43443	209354.3	207299.1	2	2	6	7
ERR4853570	33	13	8	8	7	4	1132266	1125570	1116511	1116511	1099755	975647	16	598932	1127633	1139457	52.75	52.78	598932	598932	44547	43425	369003.4	365174.3	1	1	5	6	0	0	0	1	0	0	0	1 + 0 part	1028	98.786	1.001	0.00	39.34	15.01	598932	1126107	598932	598932	44547	43425	368987.9	365159.0	1	1	5	6
ERR4853571	39	15	11	11	10	5	1135687	1123961	1116545	1116545	1104276	917451	25	303687	1131618	1139457	52.74	52.78	299602	299602	36165	36165	198550.4	197184.5	2	2	8	8	1	1	303687	2	0	0	0	6 + 0 part	4341	98.806	1.001	0.00	35.78	13.58	299313	1126327	299246	299246	36165	36165	196041.0	194692.4	2	2	8	8
ERR4853572	38	13	9	8	7	4	1133371	1123511	1116095	1109515	1092749	974961	20	598921	1128821	1139457	52.75	52.78	598921	598921	44621	43425	368068.4	364632.7	1	1	5	6	0	0	0	2	0	0	0	2 + 0 part	1360	98.855	1.001	0.00	29.02	13.31	598654	1126662	598654	598654	44621	43425	367768.7	364335.9	1	1	5	6
ERR4853573	35	15	9	9	8	5	1134021	1124858	1115157	1115157	1099019	974871	24	299198	1131207	1139457	52.75	52.78	298987	298987	44592	43425	208876.1	207363.8	2	2	6	7	0	0	0	1	0	0	0	4 + 0 part	3140	98.933	1.001	0.00	28.20	12.86	299198	1127776	298976	298976	44592	43425	208867.0	207354.8	2	2	6	7
ERR4853574	1020	259	1	0	0	0	864886	400038	6104	0	0	0	764	6104	757373	1139457	52.39	52.78	1041	743	585	-	1269.9	844.1	239	455	625	-	1	1	2251	2	0	0	0	17 + 0 part	16003	64.798	1.003	0.00	156.64	15.93	6104	740530	1027	722	567	-	1240.9	824.8	242	463	639	-
ERR4853575	1070	396	9	0	0	0	1119721	785991	61219	0	0	0	722	9594	1020002	1139457	52.66	52.78	1699	1536	712	-	2177.0	1948.8	185	222	554	-	2	1	2060	1	0	0	0	51 + 1 part	47330	84.892	1.005	0.00	31.40	10.71	9594	971427	1694	1526	623	-	2121.5	1899.1	186	223	577	-
ERR4853576	1079	323	2	0	0	0	967239	515549	13122	0	0	0	811	7049	860884	1139457	52.71	52.78	1144	908	615	-	1452.4	1097.3	245	381	656	-	1	1	1537	0	0	0	0	36 + 0 part	27565	72.684	1.004	0.00	41.62	12.03	7049	831241	1133	896	577	-	1421.6	1074.0	246	383	669	-
ERR4853577	355	54	34	25	17	7	1236002	1138213	1107076	1041910	899109	565525	114	100876	1179937	1139457	52.79	52.78	43738	43738	7593	11688	53436.2	55334.6	8	8	28	24	0	0	0	0	0	0	0	63 + 2 part	52177	98.749	1.001	0.00	16.51	10.92	100875	1126389	43738	43738	7593	11688	53371.8	55267.9	8	8	28	24
ERR4853578	639	323	60	4	0	0	1180930	1042356	424825	49774	0	0	449	12909	1134579	1139457	52.61	52.78	3844	3839	1107	1097	4436.1	4417.1	93	94	303	307	1	1	5999	1	0	0	0	43 + 1 part	38015	95.680	1.004	0.00	19.64	12.15	12909	1094553	3839	3839	1022	1000	4385.7	4366.9	94	94	308	312
ERR4853579	48	16	12	12	9	4	1133374	1121897	1111808	1111808	1059269	874550	22	449314	1126505	1139457	52.74	52.78	172821	172821	31899	31899	241984.6	239234.0	2	2	8	8	0	0	0	1	0	0	0	1 + 0 part	514	98.730	1.001	0.00	7.11	12.08	449314	1125475	172821	172821	31899	31899	241969.5	239219.1	2	2	8	8
ERR4853580	89	41	30	24	18	7	1146744	1126783	1099352	1058718	949359	557284	57	121533	1138930	1139457	52.73	52.78	46785	46785	19682	19682	56487.4	56461.3	8	8	22	22	0	0	0	2	0	0	0	10 + 1 part	10150	98.801	1.002	0.00	7.89	11.97	121533	1127365	46785	46785	19681	19681	56427.8	56401.7	8	8	22	22
ERR4853581	836	66	0	0	0	0	519774	85425	0	0	0	0	513	2718	383635	1139457	52.35	52.78	716	-	538	-	848.3	285.6	194	-	440	-	5	4	3316	0	0	0	0	7 + 0 part	6032	32.981	1.002	0.00	155.47	19.14	2718	376269	705	-	528	-	826.2	278.2	197	-	447	-
ERR4853582	657	51	8	8	7	5	1350024	1178603	1116347	1116347	1099556	1011632	136	448802	1236661	1139457	52.66	52.78	209272	209272	16791	44523	237697.4	257974.7	2	2	8	6	0	0	0	1	0	0	0	111 + 4 part	107114	98.793	1.001	0.00	16.07	12.25	448712	1126552	209272	209272	16293	44523	237519.3	257781.5	2	2	8	6
ERR4853583	40	11	7	7	6	4	1132926	1122787	1115478	1115478	1099312	1011388	17	598736	1127472	1139457	52.74	52.78	598736	598736	44523	44523	379854.4	375859.0	1	1	5	5	0	0	0	1	0	0	0	2 + 0 part	1152	98.814	1.001	0.00	6.66	12.08	598457	1126037	598457	598457	44523	44523	379557.5	375565.3	1	1	5	5
ERR4853584	211	26	9	9	8	6	1207137	1140858	1115966	1115966	1099787	1011486	69	299164	1170329	1139457	52.70	52.78	149844	149844	44551	44551	174525.8	179254.3	3	3	7	7	0	0	0	0	0	0	0	49 + 0 part	43334	98.702	1.001	0.00	6.67	11.82	299164	1124870	149809	149809	44551	44551	174315.9	179038.7	3	3	7	7
ERR4853585	99	15	7	7	6	4	1166251	1128569	1117026	1117026	1100861	1011717	42	598773	1147009	1139457	52.75	52.78	598773	598773	45743	45743	373632.5	376108.8	1	1	5	5	0	0	0	1	0	0	0	27 + 0 part	20559	98.780	1.001	0.00	7.46	11.81	598500	1125781	598500	598500	45743	45743	373331.8	375806.2	1	1	5	5
ERR4853586	61	11	8	8	7	5	1142107	1123202	1117049	1117049	1100269	1012300	25	299890	1133593	1139457	52.73	52.78	298875	298875	44580	44580	219892.1	218760.5	2	2	6	6	0	0	0	1	0	0	0	9 + 0 part	6465	98.784	1.000	0.00	7.46	11.82	299512	1125583	298834	298834	44580	44580	219651.3	218520.9	2	2	6	6
ERR4853587	88	18	7	7	6	4	1164961	1133833	1117618	1117618	1100837	1011694	42	598738	1151008	1139457	52.72	52.78	598738	598738	45742	45742	372343.7	376118.2	1	1	5	5	0	0	0	1	0	0	0	27 + 1 part	24829	98.768	1.001	0.00	12.62	12.17	598669	1125612	598669	598669	45742	45742	372234.8	376008.3	1	1	5	5
ERR4853588	56	12	8	8	6	4	1141807	1124866	1116768	1116768	1079661	991669	22	598955	1132437	1139457	52.74	52.78	598955	598955	44591	44591	374766.0	372457.2	1	1	5	5	0	0	0	2	0	0	0	8 + 0 part	6633	98.735	1.000	0.00	7.29	11.82	598664	1125015	598664	598664	44591	44591	374438.1	372131.2	1	1	5	5
ERR4853589	94	48	35	29	17	5	1135454	1115169	1085214	1043989	845599	397307	64	131694	1126593	1139457	52.74	52.78	44012	44012	14561	13220	50689.1	50116.9	9	9	27	28	0	0	0	2	0	0	0	5 + 0 part	2942	98.471	1.001	0.00	8.37	11.76	131694	1122553	44012	44012	14561	13220	50624.0	50052.5	9	9	27	28
ERR4853590	221	56	35	31	15	8	1180364	1129257	1076970	1041588	771767	554189	89	100847	1151494	1139457	52.74	52.78	40191	40191	10198	13766	45093.0	45569.4	9	9	31	30	1	1	35609	1	0	0	0	31 + 1 part	24797	98.734	1.001	0.00	7.11	11.37	100845	1125594	40191	40191	10198	13766	44826.1	45299.6	9	9	31	30
ERR4853591	395	213	79	23	3	0	1164761	1094587	743667	346737	79775	0	269	29445	1134519	1139457	52.70	52.78	6855	6853	1897	1872	8780.9	8742.8	50	51	160	162	0	0	0	1	0	0	0	23 + 1 part	17389	97.643	1.003	0.00	17.57	12.19	29439	1115805	6855	6853	1897	1872	8756.5	8718.6	50	51	160	162
ERR4853592	83	23	9	9	7	5	1166161	1137361	1116133	1116133	1079536	991523	49	448863	1155583	1139457	52.73	52.78	209321	209321	43425	44588	250628.8	254175.8	2	2	7	6	0	0	0	1	0	0	0	31 + 1 part	28596	98.869	1.001	0.00	7.90	12.25	448582	1126679	209321	209321	43425	44588	250379.6	253923.1	2	2	7	6
ERR4853593	45	15	10	10	8	5	1133639	1124328	1115715	1115715	1079146	941884	19	440318	1127728	1139457	52.74	52.78	158440	158440	44523	44523	237110.6	234669.9	2	2	7	7	0	0	0	0	0	0	0	1 + 0 part	1313	98.824	1.001	0.00	14.21	12.52	440243	1126340	158440	158440	44523	44523	237050.5	234610.5	2	2	7	7
ERR4853594	6482	306	62	12	0	0	1942031	1050314	501047	174952	0	0	503	21336	1186114	1139457	52.64	52.78	4041	4292	901	1128	5472.5	5696.6	83	77	325	283	3	3	22229	2	0	0	0	112 + 3 part	90228	95.562	1.004	0.00	19.39	12.53	21336	1093187	3987	4288	671	946	5287.8	5504.3	84	78	344	292
ERR4853595	1014	282	0	0	0	0	871395	425335	0	0	0	0	773	4459	768893	1139457	52.66	52.78	1059	749	597	-	1276.2	861.1	243	451	633	-	2	2	4044	0	0	0	0	5 + 0 part	3877	66.913	1.003	0.00	58.08	11.64	4459	764526	1051	745	593	-	1267.6	855.3	244	453	636	-
ERR4853596	535	28	8	8	7	5	1278046	1143447	1115477	1115477	1099311	1011318	100	299643	1191880	1139457	52.75	52.78	299169	299169	43401	44592	208973.9	218588.1	2	2	7	6	0	0	0	0	0	0	0	83 + 0 part	65067	98.792	1.000	0.00	6.04	11.73	299189	1125718	298974	298974	43401	44592	208598.9	218195.9	2	2	7	6
ERR4853597	224	33	10	10	8	5	1221849	1157079	1122536	1122536	1081894	971735	78	299658	1188327	1139457	52.70	52.78	175913	175913	32903	36682	187239.5	195270.0	3	3	8	7	0	0	0	2	0	0	0	60 + 1 part	56938	99.156	1.001	0.00	8.32	12.48	299361	1130145	175913	175913	32903	36682	187023.1	195044.3	3	3	8	7
ERR4853598	227	35	14	13	9	5	1208525	1145811	1115562	1107316	1042733	878490	78	400581	1174602	1139457	52.70	52.78	137806	137806	20439	35017	195209.8	201230.8	3	3	10	9	0	0	0	0	0	0	0	54 + 2 part	48286	98.739	1.001	0.00	14.03	11.90	400497	1125791	137806	137806	20439	35017	195110.5	201128.4	3	3	10	9
ERR4853599	130	67	47	34	17	3	1141271	1121170	1066296	962999	683537	184438	78	80941	1129125	1139457	52.75	52.78	29776	29776	8887	8652	32273.3	31980.6	13	13	40	41	0	0	0	2	0	0	0	6 + 0 part	4834	98.518	1.001	0.00	12.82	11.75	80941	1123446	29776	29776	8887	8647	32245.1	31952.7	13	13	40	41
ERR4853600	245	181	81	32	3	0	1129047	1100368	848111	501302	97509	0	210	37623	1120402	1139457	52.73	52.78	9179	8860	2471	2301	11272.4	11083.9	39	40	127	134	0	0	0	5	0	0	0	1 + 2 part	2660	97.727	1.003	0.00	133.63	18.72	37623	1116557	9179	8860	2470	2297	11200.5	11013.2	39	40	128	135
ERR4853601	164	33	22	19	12	8	1184381	1136986	1116769	1097492	983455	832144	68	147991	1160878	1139457	52.70	52.78	98525	98525	16805	17950	87280.8	88921.6	5	5	16	15	0	0	0	2	0	0	0	35 + 1 part	29327	99.115	1.001	0.00	10.27	12.03	147991	1130052	98237	98237	16307	17950	87192.8	88832.0	5	5	16	15
ERR4853602	93	18	13	13	8	7	1160269	1131427	1126173	1126173	1030958	993572	40	299279	1146170	1139457	52.74	52.78	151315	151315	24797	37386	160806.8	161754.2	3	3	9	8	0	0	0	1	0	0	1	20 + 0 part	14440	99.221	1.000	0.00	7.52	12.29	299279	1130631	151315	151315	24797	37386	160727.7	161674.6	3	3	9	8
ERR4853603	148	99	59	39	8	2	1132451	1112243	993171	842862	351032	126006	116	71761	1124191	1139457	52.80	52.78	17183	17183	4699	4182	23738.3	23420.3	19	19	63	66	0	0	0	0	0	0	0	0 + 0 part	0	98.411	1.003	0.00	32.74	13.26	71761	1123946	17183	17183	4699	4182	23735.9	23417.9	19	19	63	66
ERR4853604	84	38	30	27	14	7	1141969	1123544	1098642	1076481	858976	599352	50	179452	1132232	1139457	52.75	52.78	51430	51430	14887	12269	69807.2	69364.5	7	7	22	23	0	0	0	2	0	0	0	7 + 0 part	4646	98.787	1.001	0.00	8.08	11.71	179452	1126792	51430	51430	14887	12269	69790.2	69347.6	7	7	22	23
ERR4853605	64	16	12	12	10	6	1139152	1122473	1114123	1114123	1082105	926893	23	246795	1127896	1139457	52.74	52.78	171160	171160	36104	36104	151921.6	150380.2	3	3	9	9	0	0	0	1	0	0	0	3 + 0 part	2274	98.680	1.001	0.00	14.49	11.73	246795	1125034	171148	171148	36104	36104	151872.8	150331.9	3	3	9	9
ERR4853606	337	214	66	24	2	0	1143646	1081992	681156	392107	69548	0	276	40797	1127142	1139457	52.71	52.78	6463	6454	1879	1689	9627.1	9523.1	46	47	167	173	1	1	5997	0	0	0	0	16 + 0 part	12313	97.392	1.004	0.00	14.82	10.42	40797	1113671	6463	6454	1873	1689	9601.0	9497.2	46	47	168	174
ERR4853607	1016	254	1	0	0	0	872632	404646	5058	0	0	0	776	5058	771968	1139457	52.47	52.78	1057	747	591	-	1301.0	881.4	236	446	634	-	3	2	7619	3	0	0	0	12 + 0 part	9131	66.590	1.004	0.00	136.77	17.74	5056	761107	1040	737	580	-	1263.8	856.2	240	453	643	-
ERR4853608	634	368	28	3	0	0	1066599	895873	182795	30700	0	0	563	10481	1038413	1139457	52.67	52.78	2377	2197	884	561	3047.8	2777.6	130	153	410	539	2	2	10751	1	0	0	0	4 + 0 part	2326	90.515	1.004	0.00	132.50	18.74	10481	1035442	2351	2197	884	552	3016.5	2749.0	132	154	412	543
ERR4853609	922	364	2	0	0	0	975222	625129	11291	0	0	0	755	5992	904710	1139457	52.48	52.78	1381	1091	653	-	1630.5	1294.6	217	312	598	-	1	1	3160	1	0	0	0	3 + 1 part	3776	78.685	1.004	0.00	141.80	17.89	5992	899857	1374	1081	643	-	1618.2	1284.8	218	314	603	-
ERR4853610	35	11	7	7	6	4	1132553	1123091	1113456	1113456	1099901	1011859	16	598822	1127119	1139457	52.74	52.78	598822	598822	44617	44617	380136.7	376020.6	1	1	5	5	0	0	0	2	0	0	0	1 + 0 part	608	98.771	1.001	0.00	7.20	11.64	598537	1125727	598537	598537	44617	44617	379830.8	375718.0	1	1	5	5
ERR4853611	153	31	8	8	7	4	1211677	1151462	1115670	1115670	1099479	975329	86	598773	1189710	1139457	52.70	52.78	598773	598773	36108	43425	349587.5	365005.2	1	1	7	6	0	0	0	1	0	0	0	67 + 2 part	62210	98.882	1.001	0.00	6.30	11.62	598493	1127194	598493	598493	36108	43425	349248.4	364651.1	1	1	7	6
ERR4853612	802	391	7	0	0	0	1025918	764321	44834	0	0	0	693	7522	980462	1139457	52.70	52.78	1698	1490	716	-	2105.4	1811.6	181	231	530	-	2	2	6253	0	0	0	0	4 + 1 part	3378	85.369	1.004	0.00	55.93	13.52	7522	976213	1694	1486	711	-	2091.6	1799.7	182	232	534	-
ERR4853613	159	100	56	38	13	1	1138199	1114961	986173	850660	444563	56018	119	56018	1128910	1139457	52.73	52.78	20792	20792	4244	4093	21841.4	21639.3	19	19	63	66	1	1	25813	1	0	0	0	5 + 0 part	3017	98.632	1.002	0.00	29.86	12.00	56018	1125220	20792	20792	4244	4093	21663.3	21462.8	19	19	64	67
ERR4853614	66	16	9	9	8	5	1149101	1127480	1115935	1115935	1099770	975754	29	448815	1137321	1139457	52.73	52.78	173279	173279	43401	43401	247409.7	246945.9	2	2	7	7	0	0	0	1	0	0	0	12 + 0 part	10572	98.848	1.001	0.00	7.19	11.81	448545	1126475	173279	173279	43401	43401	247186.9	246723.5	2	2	7	7
ERR4853615	115	25	10	10	9	6	1184491	1140996	1116915	1116915	1100100	975924	66	299185	1169654	1139457	52.67	52.78	149975	149975	43425	43425	164120.5	168469.9	3	3	8	8	0	0	0	1	0	0	0	47 + 1 part	42331	98.754	1.001	0.00	7.64	11.55	299185	1125543	149975	149975	43425	43425	163896.2	168239.7	3	3	8	8
ERR4853616	259	184	75	30	4	0	1126064	1093903	825096	506671	119262	0	213	32372	1114783	1139457	52.70	52.78	9208	8739	2153	1939	11473.7	11225.2	36	37	128	139	0	0	0	2	0	0	0	0 + 1 part	559	97.426	1.003	0.00	132.86	18.06	32372	1113208	9208	8739	2153	1912	11468.6	11220.2	36	37	128	139
ERR4853617	165	75	49	30	12	5	1151257	1118420	1051702	910627	637098	380253	97	138981	1135355	1139457	52.69	52.78	30826	30826	6236	5833	43982.6	43824.3	10	10	44	45	0	0	0	2	0	0	0	15 + 2 part	15177	98.124	1.002	0.00	133.48	19.03	137487	1119300	30823	30823	6236	5833	43594.4	43437.4	10	10	44	45
ERR4853618	215	133	64	37	8	1	1163921	1126664	940127	735938	268950	80613	165	80613	1149282	1139457	52.66	52.78	15168	16174	3150	3290	18901.3	19064.3	25	24	89	86	2	2	14315	4	0	0	0	27 + 2 part	29613	97.879	1.003	0.00	133.19	18.87	80613	1117974	15168	16174	3070	3150	18785.0	18946.9	25	24	91	88
ERR4853619	190	149	84	34	5	0	1133065	1113863	932492	593243	174707	0	165	45050	1125811	1139457	52.73	52.78	10236	10236	3575	3349	14128.1	13958.9	32	32	103	107	2	2	7267	1	0	0	0	4 + 0 part	2572	98.284	1.003	0.00	146.25	20.66	45050	1122746	10236	10236	3575	3349	14112.8	13943.7	32	32	103	107
ERR4853620	234	51	30	26	15	7	1222716	1151561	1118223	1088382	919406	595743	108	112843	1188648	1139457	52.68	52.78	60213	60213	11015	14189	59126.8	61679.4	7	7	25	21	0	0	0	2	0	0	0	70 + 0 part	60724	98.654	1.001	0.00	24.71	11.91	112843	1125199	60212	60212	11015	14189	59038.1	61586.8	7	7	25	21
ERR4853621	760	347	44	3	0	0	1198432	990126	327167	48352	0	0	554	20274	1139068	1139457	52.74	52.78	3158	3156	920	915	4074.3	4072.9	106	107	384	385	1	1	7867	1	0	0	0	81 + 3 part	65515	93.636	1.004	0.00	53.04	14.66	20274	1070913	3156	3156	773	773	4004.6	4003.3	107	107	396	397
ERR4853622	1357	260	1	0	0	0	971004	399455	5769	0	0	0	836	5769	797673	1139457	52.64	52.78	1005	736	578	-	1257.3	880.2	260	460	688	-	1	1	1771	1	0	0	0	100 + 2 part	86127	62.062	1.003	0.00	57.83	12.69	5392	708989	937	664	-	-	1140.3	798.2	272	491	-	-
ERR4853623	228	66	36	28	10	5	1215681	1152956	1102608	1043018	733216	555116	117	277736	1187113	1139457	52.68	52.78	47279	47279	9318	11137	92282.1	96141.7	6	6	31	27	0	0	0	1	0	0	0	62 + 2 part	58150	98.826	1.002	0.00	29.00	14.28	277447	1127650	47240	47240	9318	11137	92088.7	95940.2	6	6	31	27
ERR4853624	679	357	32	6	0	0	1138245	951027	261940	81315	0	0	562	17771	1097537	1139457	52.64	52.78	2661	2530	859	731	3915.6	3771.5	116	124	398	445	2	2	13026	0	0	0	0	40 + 0 part	39746	92.355	1.005	0.00	45.13	13.72	17771	1056913	2620	2478	778	620	3833.7	3692.7	117	126	414	468
ERR4853625	81	19	7	7	6	4	1165656	1136131	1115999	1115999	1099809	1011836	42	598771	1153010	1139457	52.71	52.78	598771	598771	44548	44548	371631.0	376051.3	1	1	5	5	0	0	0	1	0	0	0	26 + 1 part	26015	98.868	1.001	0.00	7.01	11.54	598482	1126680	598482	598482	44548	44548	371304.3	375720.7	1	1	5	5
ERR4853626	801	355	11	0	0	0	1044315	762178	69669	0	0	0	669	8121	988199	1139457	52.53	52.78	1904	1589	723	-	2347.8	2036.2	159	202	504	-	2	2	12636	0	0	0	0	14 + 0 part	10764	85.428	1.004	0.00	50.56	12.59	7935	977132	1904	1585	700	-	2318.8	2011.0	159	203	509	-
ERR4853627	1044	335	1	0	0	0	974767	563372	6247	0	0	0	767	6247	875769	1139457	52.53	52.78	1274	991	641	-	1549.3	1190.8	224	342	615	-	1	1	2903	1	0	0	0	8 + 0 part	5998	76.008	1.004	0.00	155.27	19.68	6161	868837	1265	990	636	-	1536.9	1181.2	225	343	618	-
ERR4853628	795	372	13	1	0	0	1052926	784597	90039	13185	0	0	678	13185	1007082	1139457	52.53	52.78	1881	1611	735	-	2414.1	2133.6	168	205	514	-	3	3	11382	4	0	0	0	18 + 0 part	13833	86.630	1.005	0.00	131.92	17.85	13185	991495	1877	1604	716	-	2383.3	2106.4	169	207	521	-
ERR4853629	116	67	48	33	15	5	1134146	1118065	1062370	948921	648235	299496	76	69247	1125741	1139457	52.74	52.78	31245	29527	8156	8017	32945.1	32548.5	12	13	41	42	0	0	0	2	0	0	0	0 + 0 part	0	98.596	1.002	0.00	8.98	12.26	69247	1125227	31245	29527	8156	8017	32930.1	32533.7	12	13	41	42
ERR4853630	530	335	49	6	0	0	1099077	984373	364731	75257	0	0	466	17784	1076680	1139457	52.64	52.78	3434	3226	1049	754	4398.9	4156.5	91	101	320	383	4	4	12405	3	0	0	0	8 + 0 part	5958	93.452	1.004	0.00	144.97	16.55	17784	1069183	3401	3202	1044	728	4366.2	4125.6	92	102	324	387
ERR4853631	142	28	10	10	9	6	1189999	1143839	1116668	1116668	1099862	975746	61	398229	1165762	1139457	52.71	52.78	149803	173302	43425	43425	206849.7	211624.9	3	2	8	8	0	0	0	2	0	0	0	42 + 0 part	38266	98.766	1.001	0.00	7.55	11.64	397962	1125772	149803	173302	43425	43425	206617.0	211386.9	3	2	8	8
ERR4853632	819	282	4	0	0	0	839088	532498	27608	0	0	0	603	9237	754027	1139457	54.17	52.78	1442	890	630	-	1927.0	1275.2	154	322	469	-	1	1	2930	0	0	0	0	36 + 2 part	32887	63.107	1.003	0.00	34.12	13.18	9237	720981	1413	833	571	-	1878.9	1243.3	154	330	487	-
ERR4853633	403	248	66	18	1	0	1105509	1016838	603327	264777	27788	0	339	27788	1085125	1139457	52.80	52.78	5793	5552	1337	945	7299.5	6951.5	55	60	214	257	0	0	0	0	0	0	0	0 + 0 part	0	94.901	1.004	0.00	16.40	10.97	27788	1085037	5793	5552	1337	940	7298.8	6950.8	55	60	214	258
ERR4853634	632	352	28	3	0	0	1059815	884841	198680	35473	0	0	544	14776	1026040	1139457	52.95	52.78	2555	2252	892	505	3333.6	3001.8	119	143	394	543	0	0	0	0	0	0	0	2 + 0 part	1077	89.622	1.004	0.00	21.86	13.37	14776	1024760	2555	2252	892	-	3332.1	3000.5	119	143	394	-
ERR4853635	551	322	50	6	0	0	1091050	964113	365197	69151	0	0	456	13537	1059612	1139457	52.94	52.78	3604	3400	1033	690	4333.6	4030.0	90	102	312	398	1	1	11143	0	0	0	0	6 + 0 part	4579	92.269	1.004	0.00	19.15	11.66	13537	1054684	3603	3400	1022	673	4297.8	3996.6	91	102	314	401
ERR4853636	457	258	60	14	0	0	1098435	986721	506009	185229	0	0	374	21769	1069622	1139457	53.05	52.78	4723	4260	1169	760	5958.3	5593.1	66	74	236	304	2	2	4453	1	0	0	0	9 + 0 part	5804	92.964	1.003	0.00	19.96	13.18	21769	1062201	4677	4260	1140	749	5939.4	5575.4	67	74	238	307
ERR4853637	822	295	15	1	0	0	935923	612855	93099	10725	0	0	644	10725	860198	1139457	53.31	52.78	1588	1112	652	-	2283.0	1723.5	149	254	494	-	0	0	0	0	0	0	0	4 + 0 part	3123	74.932	1.003	0.00	27.09	12.14	10725	856407	1588	1110	648	-	2278.1	1719.7	149	255	496	-
ERR4853638	1094	302	1	0	0	0	925430	454225	5232	0	0	0	823	5232	820491	1139457	52.69	52.78	1063	812	597	-	1260.3	907.5	260	431	673	-	1	1	1351	0	0	0	0	46 + 1 part	35913	68.604	1.004	0.00	36.97	10.84	5232	784329	1051	788	559	-	1221.6	879.7	262	437	690	-
ERR4853639	920	175	2	0	0	0	695619	277888	10830	0	0	0	593	5780	563319	1139457	53.37	52.78	985	-	571	-	1298.3	641.9	179	-	487	-	1	1	1761	2	0	0	0	6 + 0 part	4436	48.863	1.003	0.00	39.58	11.64	5780	558345	974	-	565	-	1288.7	637.1	180	-	490	-
ERR4853640	107	56	44	33	15	5	1134199	1120504	1083947	999035	711577	339363	63	98007	1125757	1139457	52.73	52.78	35198	35198	9588	9500	39514.6	39039.5	11	11	35	36	1	1	73024	1	0	0	0	0 + 0 part	0	98.615	1.002	0.00	8.27	11.82	98007	1125110	35198	35198	9588	8932	38964.1	38495.6	11	11	35	37
